Workbook,Sheet,Year,Value,Industry Description
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,464771.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,532906.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,553042.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,545014.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,556004.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,604401.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,591069.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,608295.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,654043.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,684475.0,Insurance carriers and related activities
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,7150.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,13125.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,16956.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,15236.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,15199.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,15006.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,17173.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,16970.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,19410.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,19185.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,10450.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,6463.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,1896.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,3582.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,2124.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,10032.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,8507.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,11567.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,8325.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,7399.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,6796.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,926.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,1705.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,1034.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,21395.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,19697.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,18703.0,"Funds, trusts, and other financial vehicles"
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,940891.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,971431.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,1046523.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,1106822.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,1192660.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,1266955.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,1322903.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,1396033.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,1510246.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,1545707.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,1693577.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,1784246.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,1791010.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,1854144.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,1912084.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,1963201.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,2051828.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,2105204.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,2157570.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,2230631.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,2331614.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,2474202.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,2582487.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,2692293.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,2895028.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,3189648.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,3472112.0,Real estate
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,101457.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,108070.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,121962.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,130180.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,142455.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,140636.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,136473.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,132521.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,136213.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,160199.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,155930.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2008,170208.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2009,155434.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2010,152376.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2011,154596.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2012,164104.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2013,170613.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2014,174595.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2015,186322.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2016,196335.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2017,200006.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2018,214144.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2019,227995.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2020,232038.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2021,265292.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2022,297505.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2023,331133.0,Rental and leasing services and lessors of intangible assets
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1997,100997.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1998,109693.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,1999,116375.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2000,124732.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2001,135605.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2002,141956.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2003,151705.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2004,162697.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2005,170206.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2006,181231.0,Legal services
BEA-BLS-industry-level-production-account-1997-2023.xlsx,Value Added,2007,197229.0,Legal services
