Industry Description,Year,Value,Workbook,Sheet
Textile mills and textile product mills,2023,304.759,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,1997,214.854,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,1998,226.83,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,1999,246.425,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2000,267.973,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2001,283.267,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2002,283.039,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2003,276.873,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2004,274.16700000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2005,272.68,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2006,274.668,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2007,283.868,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2008,292.305,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2009,294.842,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2010,297.555,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2011,295.148,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2012,290.072,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2013,291.144,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2014,291.222,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2015,289.639,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2016,292.397,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2018,316.98,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2019,333.664,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2020,342.798,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2021,343.166,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2022,335.093,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Transit and ground passenger transportation,2023,327.358,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,1997,172.978,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,1998,179.599,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,1999,186.162,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2000,193.096,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2001,199.035,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2002,204.39000000000001,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2003,211.619,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2004,221.646,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2005,239.31799999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2006,267.185,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2007,286.732,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2008,293.33799999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2009,293.752,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2010,290.89300000000003,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2011,291.31100000000004,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2012,292.838,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2013,292.918,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2014,295.044,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2015,298.683,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2016,300.044,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2018,301.124,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2019,304.979,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2020,305.671,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2021,303.418,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2022,304.264,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Truck transportation,2023,307.854,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,1997,186.211,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,1998,186.8,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,1999,188.675,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2000,191.49200000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2001,194.728,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2002,197.287,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2003,199.289,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2004,201.33100000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2005,203.624,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2006,207.015,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2007,212.28900000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2008,219.389,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2009,228.221,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2010,236.503,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2011,244.317,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2012,253.011,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2013,261.392,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2014,268.973,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2015,278.074,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2016,288.779,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2018,312.086,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2019,325.712,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2020,342.999,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2021,364.639,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2022,383.844,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Utilities,2023,396.376,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,1997,188.728,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,1998,191.7,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,1999,209.112,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2000,212.43200000000002,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2001,213.173,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2002,207.139,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2003,210.731,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2004,219.252,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2005,219.75900000000001,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2006,235.659,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2007,255.209,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2008,268.778,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2009,291.981,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2010,290.931,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2011,287.675,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2012,275.926,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2013,273.921,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2014,275.429,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2015,284.926,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2016,291.904,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2017,300.0,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2018,309.307,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2019,321.369,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2020,338.631,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2021,359.108,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2022,369.492,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Warehousing and storage,2023,376.491,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,1997,227.438,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,1998,227.977,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,1999,228.36,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2000,229.29,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2001,230.635,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2002,228.608,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2003,229.063,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2004,234.07999999999998,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2005,236.171,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2006,244.958,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2007,255.309,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2008,258.853,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2009,265.93399999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2010,272.511,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2011,283.83799999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2012,296.27,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2013,304.05899999999997,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2014,308.381,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
Waste management and remediation services,2015,310.173,BEA-BLS-industry-level-production-account-1997-2023.xlsx,Capital_Art_Quantity
